DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz)
Mon.May.02.2022 13:10:55.240,13,-2.77005,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,200
Mon.May.02.2022 13:10:55.245,13,-2.80347,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,200
Mon.May.02.2022 13:10:55.248,13,-2.83714,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,200
Mon.May.02.2022 13:10:55.253,13,-2.8711,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,201
Mon.May.02.2022 13:10:55.256,13,-2.8711,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,201
Mon.May.02.2022 13:10:55.260,13,-2.90527,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,201
Mon.May.02.2022 13:10:55.375,13,-2.93962,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,202
Mon.May.02.2022 13:10:55.379,13,-2.97408,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,202
Mon.May.02.2022 13:10:55.382,13,-3.00858,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,202
Mon.May.02.2022 13:10:55.387,13,-3.04299,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,203
Mon.May.02.2022 13:10:55.391,13,-3.07743,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,203
Mon.May.02.2022 13:10:55.394,13,-3.11174,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,203
Mon.May.02.2022 13:10:55.399,13,-3.14589,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,204
Mon.May.02.2022 13:10:55.402,13,-3.1798,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,204
Mon.May.02.2022 13:10:55.405,13,-3.21342,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,204
Mon.May.02.2022 13:10:55.410,13,-3.21342,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,205
Mon.May.02.2022 13:10:55.534,13,-3.2467,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,206
Mon.May.02.2022 13:10:55.539,13,-3.27967,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,206
Mon.May.02.2022 13:10:55.542,13,-3.27967,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,206
